Rental ID,Rental Date,Month,Day of Week,Season,Customer Type,Rental Item,Rental Duration,Quantity,Unit Price,Add-on,Add-on Revenue,Discount Amount,Total Revenue,Employee Name,Launch Site,Payment Method,Weather
WSR-2026-1415,2026-07-12,July,Sunday,Summer,Group/Event,Stand-Up Paddle Board,2 Hours,1,50.40,None,0.00,2.52,47.88,Finn Johnson,Beachfront Hut,Credit Card,Sunny
WSR-2026-1416,2026-07-12,July,Sunday,Summer,Walk-in,Bodyboard,2 Hours,1,26.40,None,0.00,0.00,26.40,Ben Carter,Lagoon Launch,Credit Card,Sunny
WSR-2026-1417,2026-07-13,July,Monday,Summer,Walk-in,Single Kayak,Half Day,1,64.96,None,0.00,0.00,64.96,Finn Johnson,Beachfront Hut,Cash,Sunny
WSR-2026-1418,2026-07-13,July,Monday,Summer,Walk-in,Pedal Boat,2 Hours,1,64.96,None,0.00,0.00,64.96,Ava Martinez,Resort Pier,Credit Card,Cloudy
WSR-2026-1419,2026-07-13,July,Monday,Summer,Walk-in,Bodyboard,2 Hours,1,24.64,Premium Life Jacket,7.00,0.00,31.64,Ava Martinez,Lagoon Launch,Credit Card,Sunny
WSR-2026-1420,2026-07-13,July,Monday,Summer,Resort Guest,Stand-Up Paddle Board,Full Day,1,98.56,Dry Bag,6.00,0.00,104.56,Finn Johnson,Beachfront Hut,Cash,Sunny
WSR-2026-1421,2026-07-13,July,Monday,Summer,Online Booking,Stand-Up Paddle Board,1 Hour,1,29.12,Dry Bag,6.00,0.00,35.12,Diego Ramirez,Beachfront Hut,Mobile Pay,Sunny
WSR-2026-1422,2026-07-13,July,Monday,Summer,Online Booking,Fishing Kayak,Half Day,1,85.12,Premium Life Jacket,7.00,0.00,92.12,Finn Johnson,Marina Kiosk,Cash,Sunny
WSR-2026-1423,2026-07-13,July,Monday,Summer,Walk-in,Stand-Up Paddle Board,1 Hour,1,29.12,Dry Bag,6.00,0.00,35.12,Diego Ramirez,Lagoon Launch,Debit Card,Sunny
WSR-2026-1424,2026-07-13,July,Monday,Summer,Resort Guest,Surfboard,Full Day,1,85.12,None,0.00,0.00,85.12,Finn Johnson,Beachfront Hut,Debit Card,Sunny
WSR-2026-1425,2026-07-13,July,Monday,Summer,Walk-in,Surfboard,1 Hour,1,24.64,Phone Pouch,5.00,0.00,29.64,Ava Martinez,Harbor Dock,Mobile Pay,Sunny
WSR-2026-1426,2026-07-13,July,Monday,Summer,Walk-in,Hydro Bike,2 Hours,1,53.76,Phone Pouch,5.00,0.00,58.76,Mia Thompson,Beachfront Hut,Debit Card,Cloudy
WSR-2026-1427,2026-07-13,July,Monday,Summer,Walk-in,Wetsuit Rental,1 Hour,1,11.20,None,0.00,0.00,11.20,Chloe Nguyen,Marina Kiosk,Credit Card,Sunny
WSR-2026-1428,2026-07-13,July,Monday,Summer,Walk-in,Surfboard,2 Hours,1,40.32,None,0.00,0.00,40.32,Isaac Patel,Resort Pier,Debit Card,Sunny
WSR-2026-1429,2026-07-14,July,Tuesday,Summer,Walk-in,Surfboard,Half Day,1,60.48,Premium Life Jacket,7.00,0.00,67.48,Mia Thompson,Marina Kiosk,Credit Card,Sunny
WSR-2026-1430,2026-07-14,July,Tuesday,Summer,Online Booking,Stand-Up Paddle Board,Full Day,1,98.56,None,0.00,4.93,93.63,Diego Ramirez,Resort Pier,Gift Card,Sunny
WSR-2026-1431,2026-07-14,July,Tuesday,Summer,Group/Event,Fishing Kayak,1 Hour,1,35.84,None,0.00,0.00,35.84,Hannah Brooks,Beachfront Hut,Debit Card,Cloudy
WSR-2026-1432,2026-07-14,July,Tuesday,Summer,Resort Guest,Single Kayak,1 Hour,1,26.88,None,0.00,0.00,26.88,Isaac Patel,Harbor Dock,Debit Card,Sunny
WSR-2026-1433,2026-07-14,July,Tuesday,Summer,Group/Event,Single Kayak,Half Day,1,64.96,Dry Bag,6.00,3.55,67.41,Chloe Nguyen,Beachfront Hut,Credit Card,Sunny
WSR-2026-1434,2026-07-14,July,Tuesday,Summer,Resort Guest,Stand-Up Paddle Board,2 Hours,1,47.04,None,0.00,0.00,47.04,Grace Lee,Beachfront Hut,Cash,Cloudy
WSR-2026-1435,2026-07-14,July,Tuesday,Summer,Resort Guest,Stand-Up Paddle Board,1 Hour,1,29.12,None,0.00,0.00,29.12,Emma Wilson,Marina Kiosk,Credit Card,Sunny
WSR-2026-1436,2026-07-14,July,Tuesday,Summer,Walk-in,Single Kayak,1 Hour,1,26.88,GoPro Mount,8.00,0.00,34.88,Hannah Brooks,Marina Kiosk,Mobile Pay,Sunny
WSR-2026-1437,2026-07-14,July,Tuesday,Summer,Online Booking,Snorkel Set,2 Hours,1,20.16,None,0.00,0.00,20.16,Ben Carter,Marina Kiosk,Credit Card,Sunny
WSR-2026-1438,2026-07-14,July,Tuesday,Summer,Resort Guest,Tandem Kayak,2 Hours,1,58.24,None,0.00,0.00,58.24,Finn Johnson,Beachfront Hut,Mobile Pay,Windy
WSR-2026-1439,2026-07-14,July,Tuesday,Summer,Online Booking,Tandem Kayak,1 Hour,1,38.08,Dry Bag,6.00,0.00,44.08,Hannah Brooks,Beachfront Hut,Mobile Pay,Sunny
WSR-2026-1440,2026-07-14,July,Tuesday,Summer,Online Booking,Snorkel Set,2 Hours,1,20.16,Phone Pouch,5.00,0.00,25.16,Finn Johnson,Beachfront Hut,Mobile Pay,Sunny
WSR-2026-1441,2026-07-14,July,Tuesday,Summer,Resort Guest,Stand-Up Paddle Board,Full Day,1,98.56,Cooler Rental,10.00,0.00,108.56,Chloe Nguyen,Lagoon Launch,Credit Card,Sunny
WSR-2026-1442,2026-07-14,July,Tuesday,Summer,Resort Guest,Snorkel Set,2 Hours,1,20.16,Dry Bag,6.00,0.00,26.16,Diego Ramirez,Beachfront Hut,Mobile Pay,Sunny
WSR-2026-1443,2026-07-14,July,Tuesday,Summer,Resort Guest,Tandem Kayak,1 Hour,1,38.08,GoPro Mount,8.00,0.00,46.08,Grace Lee,Beachfront Hut,Mobile Pay,Sunny
WSR-2026-1444,2026-07-14,July,Tuesday,Summer,Walk-in,Pedal Boat,2 Hours,1,64.96,Dry Bag,6.00,0.00,70.96,Ben Carter,Lagoon Launch,Credit Card,Cloudy
WSR-2026-1445,2026-07-14,July,Tuesday,Summer,Online Booking,Stand-Up Paddle Board,2 Hours,1,47.04,None,0.00,0.00,47.04,Mia Thompson,Lagoon Launch,Credit Card,Windy
WSR-2026-1446,2026-07-15,July,Wednesday,Summer,Walk-in,Wetsuit Rental,2 Hours,1,17.92,None,0.00,0.00,17.92,Mia Thompson,Beachfront Hut,Cash,Sunny
WSR-2026-1447,2026-07-15,July,Wednesday,Summer,Online Booking,Snorkel Set,Half Day,1,31.36,None,0.00,0.00,31.36,Chloe Nguyen,Resort Pier,Debit Card,Cloudy
WSR-2026-1448,2026-07-15,July,Wednesday,Summer,Online Booking,Bodyboard,2 Hours,1,24.64,Cooler Rental,10.00,0.00,34.64,Grace Lee,Lagoon Launch,Debit Card,Sunny
WSR-2026-1449,2026-07-15,July,Wednesday,Summer,Group/Event,Tandem Kayak,2 Hours,1,58.24,GoPro Mount,8.00,0.00,66.24,Ben Carter,Lagoon Launch,Gift Card,Sunny
WSR-2026-1450,2026-07-15,July,Wednesday,Summer,Online Booking,Stand-Up Paddle Board,1 Hour,1,29.12,GoPro Mount,8.00,0.00,37.12,Emma Wilson,Lagoon Launch,Mobile Pay,Sunny
WSR-2026-1451,2026-07-15,July,Wednesday,Summer,Group/Event,Tandem Kayak,Half Day,1,87.36,Cooler Rental,10.00,0.00,97.36,Hannah Brooks,Resort Pier,Credit Card,Windy
WSR-2026-1452,2026-07-15,July,Wednesday,Summer,Online Booking,Wetsuit Rental,Half Day,1,26.88,None,0.00,0.00,26.88,Chloe Nguyen,Resort Pier,Credit Card,Sunny
WSR-2026-1453,2026-07-15,July,Wednesday,Summer,Online Booking,Tandem Kayak,1 Hour,1,38.08,None,0.00,0.00,38.08,Finn Johnson,Harbor Dock,Debit Card,Sunny
WSR-2026-1454,2026-07-15,July,Wednesday,Summer,Resort Guest,Stand-Up Paddle Board,2 Hours,1,47.04,None,0.00,0.00,47.04,Isaac Patel,Marina Kiosk,Credit Card,Sunny
WSR-2026-1455,2026-07-15,July,Wednesday,Summer,Resort Guest,Single Kayak,1 Hour,1,26.88,Phone Pouch,5.00,0.00,31.88,Diego Ramirez,Harbor Dock,Credit Card,Sunny
WSR-2026-1456,2026-07-15,July,Wednesday,Summer,Online Booking,Single Kayak,Half Day,1,64.96,Phone Pouch,5.00,0.00,69.96,Mia Thompson,Marina Kiosk,Mobile Pay,Sunny
WSR-2026-1457,2026-07-15,July,Wednesday,Summer,Walk-in,Surfboard,Half Day,1,60.48,Dry Bag,6.00,0.00,66.48,Diego Ramirez,Resort Pier,Credit Card,Sunny
WSR-2026-1458,2026-07-15,July,Wednesday,Summer,Walk-in,Surfboard,2 Hours,1,40.32,Dry Bag,6.00,0.00,46.32,Hannah Brooks,Beachfront Hut,Credit Card,Sunny
WSR-2026-1459,2026-07-15,July,Wednesday,Summer,Online Booking,Snorkel Set,Half Day,1,31.36,None,0.00,0.00,31.36,Ava Martinez,Lagoon Launch,Gift Card,Sunny
WSR-2026-1460,2026-07-15,July,Wednesday,Summer,Resort Guest,Tandem Kayak,1 Hour,1,38.08,Dry Bag,6.00,0.00,44.08,Diego Ramirez,Lagoon Launch,Cash,Cloudy
WSR-2026-1461,2026-07-15,July,Wednesday,Summer,Online Booking,Single Kayak,Half Day,1,64.96,GoPro Mount,8.00,0.00,72.96,Grace Lee,Resort Pier,Credit Card,Cloudy
WSR-2026-1462,2026-07-16,July,Thursday,Summer,Resort Guest,Surfboard,Half Day,1,60.48,None,0.00,0.00,60.48,Ben Carter,Beachfront Hut,Credit Card,Sunny
WSR-2026-1463,2026-07-16,July,Thursday,Summer,Walk-in,Stand-Up Paddle Board,2 Hours,1,47.04,Waterproof Speaker,12.00,0.00,59.04,Ava Martinez,Harbor Dock,Mobile Pay,Cloudy
WSR-2026-1464,2026-07-16,July,Thursday,Summer,Group/Event,Single Kayak,Full Day,1,94.08,None,0.00,4.70,89.38,Finn Johnson,Marina Kiosk,Credit Card,Sunny
WSR-2026-1465,2026-07-16,July,Thursday,Summer,Walk-in,Single Kayak,2 Hours,1,42.56,Phone Pouch,5.00,0.00,47.56,Emma Wilson,Resort Pier,Credit Card,Sunny
WSR-2026-1466,2026-07-16,July,Thursday,Summer,Online Booking,Single Kayak,1 Hour,1,26.88,Waterproof Speaker,12.00,0.00,38.88,Chloe Nguyen,Beachfront Hut,Cash,Sunny
WSR-2026-1467,2026-07-16,July,Thursday,Summer,Resort Guest,Surfboard,1 Hour,1,24.64,None,0.00,0.00,24.64,Ben Carter,Resort Pier,Credit Card,Cloudy
WSR-2026-1468,2026-07-16,July,Thursday,Summer,Resort Guest,Wetsuit Rental,2 Hours,1,17.92,None,0.00,0.00,17.92,Hannah Brooks,Resort Pier,Credit Card,Sunny
WSR-2026-1469,2026-07-16,July,Thursday,Summer,Online Booking,Bodyboard,Full Day,1,53.76,None,0.00,0.00,53.76,Chloe Nguyen,Marina Kiosk,Mobile Pay,Sunny
WSR-2026-1470,2026-07-16,July,Thursday,Summer,Walk-in,Hydro Bike,2 Hours,1,53.76,None,0.00,2.69,51.07,Ava Martinez,Resort Pier,Credit Card,Sunny
WSR-2026-1471,2026-07-16,July,Thursday,Summer,Online Booking,Hydro Bike,Half Day,1,80.64,None,0.00,0.00,80.64,Chloe Nguyen,Harbor Dock,Debit Card,Sunny
WSR-2026-1472,2026-07-16,July,Thursday,Summer,Walk-in,Single Kayak,1 Hour,1,26.88,Phone Pouch,5.00,0.00,31.88,Ava Martinez,Resort Pier,Credit Card,Sunny
WSR-2026-1473,2026-07-16,July,Thursday,Summer,Online Booking,Wetsuit Rental,Half Day,1,26.88,None,0.00,1.34,25.54,Emma Wilson,Beachfront Hut,Credit Card,Sunny
WSR-2026-1474,2026-07-16,July,Thursday,Summer,Resort Guest,Stand-Up Paddle Board,Full Day,1,98.56,None,0.00,0.00,98.56,Mia Thompson,Marina Kiosk,Credit Card,Cloudy
WSR-2026-1475,2026-07-16,July,Thursday,Summer,Walk-in,Single Kayak,Half Day,1,64.96,Dry Bag,6.00,0.00,70.96,Emma Wilson,Resort Pier,Debit Card,Sunny
WSR-2026-1476,2026-07-16,July,Thursday,Summer,Online Booking,Bodyboard,2 Hours,1,24.64,None,0.00,0.00,24.64,Chloe Nguyen,Beachfront Hut,Debit Card,Sunny
WSR-2026-1477,2026-07-16,July,Thursday,Summer,Group/Event,Hydro Bike,Full Day,1,116.48,Cooler Rental,10.00,6.32,120.16,Emma Wilson,Beachfront Hut,Credit Card,Sunny
WSR-2026-1478,2026-07-16,July,Thursday,Summer,Resort Guest,Stand-Up Paddle Board,Half Day,1,69.44,None,0.00,3.47,65.97,Mia Thompson,Marina Kiosk,Credit Card,Sunny
WSR-2026-1479,2026-07-16,July,Thursday,Summer,Walk-in,Wetsuit Rental,2 Hours,1,17.92,None,0.00,0.00,17.92,Emma Wilson,Marina Kiosk,Debit Card,Sunny
WSR-2026-1480,2026-07-16,July,Thursday,Summer,Online Booking,Tandem Kayak,1 Hour,1,38.08,Dry Bag,6.00,0.00,44.08,Mia Thompson,Harbor Dock,Cash,Sunny
WSR-2026-1481,2026-07-16,July,Thursday,Summer,Resort Guest,Bodyboard,Half Day,1,38.08,Dry Bag,6.00,0.00,44.08,Grace Lee,Harbor Dock,Credit Card,Sunny
WSR-2026-1482,2026-07-16,July,Thursday,Summer,Walk-in,Tandem Kayak,2 Hours,1,58.24,Dry Bag,6.00,0.00,64.24,Finn Johnson,Marina Kiosk,Mobile Pay,Sunny
WSR-2026-1483,2026-07-16,July,Thursday,Summer,Online Booking,Surfboard,Full Day,1,85.12,Phone Pouch,5.00,0.00,90.12,Finn Johnson,Harbor Dock,Cash,Sunny
WSR-2026-1484,2026-07-17,July,Friday,Summer,Online Booking,Surfboard,1 Hour,1,24.64,None,0.00,0.00,24.64,Ben Carter,Lagoon Launch,Mobile Pay,Sunny
WSR-2026-1485,2026-07-17,July,Friday,Summer,Resort Guest,Surfboard,1 Hour,1,24.64,GoPro Mount,8.00,0.00,32.64,Ben Carter,Resort Pier,Debit Card,Sunny
WSR-2026-1486,2026-07-17,July,Friday,Summer,Member,Surfboard,Full Day,1,85.12,None,0.00,8.51,76.61,Ava Martinez,Lagoon Launch,Credit Card,Sunny
WSR-2026-1487,2026-07-17,July,Friday,Summer,Walk-in,Wetsuit Rental,2 Hours,1,17.92,None,0.00,0.00,17.92,Isaac Patel,Resort Pier,Mobile Pay,Sunny
WSR-2026-1488,2026-07-17,July,Friday,Summer,Online Booking,Stand-Up Paddle Board,Half Day,1,69.44,Phone Pouch,5.00,0.00,74.44,Grace Lee,Lagoon Launch,Credit Card,Windy
WSR-2026-1489,2026-07-17,July,Friday,Summer,Resort Guest,Fishing Kayak,Full Day,1,123.20,None,0.00,0.00,123.20,Hannah Brooks,Resort Pier,Debit Card,Sunny
WSR-2026-1490,2026-07-17,July,Friday,Summer,Group/Event,Wetsuit Rental,2 Hours,1,17.92,Cooler Rental,10.00,0.00,27.92,Mia Thompson,Harbor Dock,Cash,Sunny
WSR-2026-1491,2026-07-17,July,Friday,Summer,Group/Event,Surfboard,Full Day,1,85.12,Dry Bag,6.00,0.00,91.12,Mia Thompson,Marina Kiosk,Mobile Pay,Sunny
WSR-2026-1492,2026-07-17,July,Friday,Summer,Online Booking,Single Kayak,Half Day,1,64.96,Cooler Rental,10.00,0.00,74.96,Emma Wilson,Beachfront Hut,Debit Card,Sunny
WSR-2026-1493,2026-07-17,July,Friday,Summer,Walk-in,Stand-Up Paddle Board,2 Hours,1,47.04,None,0.00,0.00,47.04,Chloe Nguyen,Harbor Dock,Credit Card,Sunny
WSR-2026-1494,2026-07-17,July,Friday,Summer,Walk-in,Bodyboard,Half Day,1,38.08,None,0.00,0.00,38.08,Chloe Nguyen,Marina Kiosk,Credit Card,Sunny
WSR-2026-1495,2026-07-17,July,Friday,Summer,Group/Event,Single Kayak,1 Hour,1,26.88,Phone Pouch,5.00,3.19,28.69,Chloe Nguyen,Beachfront Hut,Debit Card,Sunny
WSR-2026-1496,2026-07-17,July,Friday,Summer,Resort Guest,Fishing Kayak,1 Hour,1,35.84,None,0.00,0.00,35.84,Grace Lee,Marina Kiosk,Debit Card,Sunny
WSR-2026-1497,2026-07-17,July,Friday,Summer,Resort Guest,Single Kayak,2 Hours,1,42.56,None,0.00,0.00,42.56,Hannah Brooks,Marina Kiosk,Credit Card,Sunny
WSR-2026-1498,2026-07-17,July,Friday,Summer,Walk-in,Stand-Up Paddle Board,2 Hours,1,47.04,Dry Bag,6.00,0.00,53.04,Hannah Brooks,Resort Pier,Debit Card,Sunny
WSR-2026-1499,2026-07-17,July,Friday,Summer,Group/Event,Stand-Up Paddle Board,1 Hour,1,29.12,Dry Bag,6.00,3.51,31.61,Grace Lee,Marina Kiosk,Credit Card,Sunny
WSR-2026-1500,2026-07-17,July,Friday,Summer,Resort Guest,Fishing Kayak,Full Day,1,123.20,None,0.00,0.00,123.20,Diego Ramirez,Beachfront Hut,Cash,Windy
WSR-2026-1501,2026-07-17,July,Friday,Summer,Online Booking,Stand-Up Paddle Board,1 Hour,1,29.12,None,0.00,0.00,29.12,Ben Carter,Lagoon Launch,Credit Card,Sunny
WSR-2026-1502,2026-07-17,July,Friday,Summer,Resort Guest,Wetsuit Rental,2 Hours,1,17.92,Cooler Rental,10.00,0.00,27.92,Finn Johnson,Beachfront Hut,Credit Card,Windy
WSR-2026-1503,2026-07-17,July,Friday,Summer,Walk-in,Wetsuit Rental,Half Day,1,26.88,None,0.00,0.00,26.88,Chloe Nguyen,Harbor Dock,Mobile Pay,Sunny
WSR-2026-1504,2026-07-17,July,Friday,Summer,Member,Tandem Kayak,2 Hours,1,58.24,GoPro Mount,8.00,9.94,56.30,Finn Johnson,Harbor Dock,Credit Card,Sunny
WSR-2026-1505,2026-07-17,July,Friday,Summer,Walk-in,Single Kayak,1 Hour,1,26.88,Cooler Rental,10.00,0.00,36.88,Hannah Brooks,Beachfront Hut,Credit Card,Sunny
WSR-2026-1506,2026-07-17,July,Friday,Summer,Member,Surfboard,Half Day,1,60.48,Cooler Rental,10.00,10.57,59.91,Ava Martinez,Beachfront Hut,Debit Card,Sunny
WSR-2026-1507,2026-07-17,July,Friday,Summer,Walk-in,Single Kayak,1 Hour,1,26.88,Waterproof Speaker,12.00,0.00,38.88,Emma Wilson,Marina Kiosk,Credit Card,Cloudy
WSR-2026-1508,2026-07-18,July,Saturday,Summer,Group/Event,Single Kayak,1 Hour,1,28.80,None,0.00,1.44,27.36,Emma Wilson,Lagoon Launch,Credit Card,Sunny
WSR-2026-1509,2026-07-18,July,Saturday,Summer,Walk-in,Tandem Kayak,1 Hour,1,40.80,None,0.00,2.04,38.76,Finn Johnson,Marina Kiosk,Mobile Pay,Sunny
WSR-2026-1510,2026-07-18,July,Saturday,Summer,Group/Event,Snorkel Set,Full Day,1,48.00,None,0.00,4.80,43.20,Ben Carter,Lagoon Launch,Debit Card,Sunny
WSR-2026-1511,2026-07-18,July,Saturday,Summer,Online Booking,Surfboard,1 Hour,1,26.40,Waterproof Speaker,12.00,1.92,36.48,Diego Ramirez,Resort Pier,Credit Card,Sunny
WSR-2026-1512,2026-07-18,July,Saturday,Summer,Group/Event,Stand-Up Paddle Board,2 Hours,1,50.40,None,0.00,0.00,50.40,Isaac Patel,Resort Pier,Credit Card,Sunny
WSR-2026-1513,2026-07-18,July,Saturday,Summer,Online Booking,Stand-Up Paddle Board,1 Hour,1,31.20,Phone Pouch,5.00,0.00,36.20,Mia Thompson,Resort Pier,Credit Card,Sunny
WSR-2026-1514,2026-07-18,July,Saturday,Summer,Online Booking,Stand-Up Paddle Board,Full Day,1,105.60,None,0.00,0.00,105.60,Ava Martinez,Lagoon Launch,Debit Card,Windy
WSR-2026-1515,2026-07-18,July,Saturday,Summer,Walk-in,Hydro Bike,1 Hour,1,36.00,None,0.00,0.00,36.00,Ben Carter,Marina Kiosk,Gift Card,Sunny
WSR-2026-1516,2026-07-18,July,Saturday,Summer,Walk-in,Fishing Kayak,Half Day,1,91.20,None,0.00,0.00,91.20,Diego Ramirez,Harbor Dock,Credit Card,Sunny
WSR-2026-1517,2026-07-18,July,Saturday,Summer,Online Booking,Snorkel Set,2 Hours,1,21.60,None,0.00,0.00,21.60,Mia Thompson,Beachfront Hut,Credit Card,Sunny
WSR-2026-1518,2026-07-18,July,Saturday,Summer,Online Booking,Tandem Kayak,2 Hours,1,62.40,None,0.00,3.12,59.28,Grace Lee,Resort Pier,Credit Card,Sunny
WSR-2026-1519,2026-07-18,July,Saturday,Summer,Walk-in,Stand-Up Paddle Board,2 Hours,1,50.40,None,0.00,0.00,50.40,Diego Ramirez,Lagoon Launch,Cash,Sunny
WSR-2026-1520,2026-07-18,July,Saturday,Summer,Online Booking,Surfboard,2 Hours,1,43.20,None,0.00,0.00,43.20,Chloe Nguyen,Harbor Dock,Cash,Windy
WSR-2026-1521,2026-07-18,July,Saturday,Summer,Online Booking,Tandem Kayak,Half Day,1,93.60,None,0.00,0.00,93.60,Ava Martinez,Marina Kiosk,Cash,Sunny
WSR-2026-1522,2026-07-18,July,Saturday,Summer,Resort Guest,Tandem Kayak,1 Hour,1,40.80,GoPro Mount,8.00,2.44,46.36,Ben Carter,Lagoon Launch,Credit Card,Sunny
WSR-2026-1523,2026-07-18,July,Saturday,Summer,Online Booking,Stand-Up Paddle Board,1 Hour,1,31.20,GoPro Mount,8.00,0.00,39.20,Chloe Nguyen,Harbor Dock,Credit Card,Sunny
WSR-2026-1524,2026-07-18,July,Saturday,Summer,Walk-in,Surfboard,1 Hour,1,26.40,Phone Pouch,5.00,0.00,31.40,Ben Carter,Beachfront Hut,Credit Card,Sunny
WSR-2026-1525,2026-07-18,July,Saturday,Summer,Online Booking,Single Kayak,Half Day,1,69.60,Premium Life Jacket,7.00,0.00,76.60,Grace Lee,Lagoon Launch,Credit Card,Cloudy
WSR-2026-1526,2026-07-18,July,Saturday,Summer,Walk-in,Surfboard,2 Hours,1,43.20,None,0.00,0.00,43.20,Ava Martinez,Lagoon Launch,Mobile Pay,Cloudy
WSR-2026-1527,2026-07-18,July,Saturday,Summer,Resort Guest,Hydro Bike,1 Hour,1,36.00,Phone Pouch,5.00,0.00,41.00,Ava Martinez,Resort Pier,Credit Card,Sunny
WSR-2026-1528,2026-07-18,July,Saturday,Summer,Resort Guest,Stand-Up Paddle Board,2 Hours,1,50.40,Premium Life Jacket,7.00,0.00,57.40,Isaac Patel,Beachfront Hut,Debit Card,Cloudy
WSR-2026-1529,2026-07-18,July,Saturday,Summer,Group/Event,Stand-Up Paddle Board,Full Day,1,105.60,Waterproof Speaker,12.00,5.88,111.72,Emma Wilson,Marina Kiosk,Cash,Cloudy
WSR-2026-1530,2026-07-18,July,Saturday,Summer,Walk-in,Surfboard,2 Hours,1,43.20,None,0.00,0.00,43.20,Ben Carter,Lagoon Launch,Credit Card,Sunny
WSR-2026-1531,2026-07-18,July,Saturday,Summer,Online Booking,Stand-Up Paddle Board,1 Hour,1,31.20,Dry Bag,6.00,0.00,37.20,Hannah Brooks,Harbor Dock,Debit Card,Sunny
WSR-2026-1532,2026-07-18,July,Saturday,Summer,Member,Hydro Bike,1 Hour,1,36.00,Premium Life Jacket,7.00,4.30,38.70,Chloe Nguyen,Harbor Dock,Debit Card,Sunny
WSR-2026-1533,2026-07-18,July,Saturday,Summer,Walk-in,Tandem Kayak,1 Hour,1,40.80,GoPro Mount,8.00,0.00,48.80,Chloe Nguyen,Harbor Dock,Debit Card,Sunny
WSR-2026-1534,2026-07-18,July,Saturday,Summer,Resort Guest,Tandem Kayak,2 Hours,1,62.40,None,0.00,0.00,62.40,Ben Carter,Harbor Dock,Credit Card,Windy
WSR-2026-1535,2026-07-19,July,Sunday,Summer,Online Booking,Single Kayak,Half Day,1,69.60,GoPro Mount,8.00,0.00,77.60,Hannah Brooks,Marina Kiosk,Debit Card,Sunny
WSR-2026-1536,2026-07-19,July,Sunday,Summer,Online Booking,Hydro Bike,1 Hour,1,36.00,GoPro Mount,8.00,0.00,44.00,Chloe Nguyen,Lagoon Launch,Debit Card,Sunny
WSR-2026-1537,2026-07-19,July,Sunday,Summer,Walk-in,Single Kayak,1 Hour,1,28.80,Cooler Rental,10.00,0.00,38.80,Grace Lee,Harbor Dock,Mobile Pay,Sunny
WSR-2026-1538,2026-07-19,July,Sunday,Summer,Resort Guest,Single Kayak,2 Hours,1,45.60,None,0.00,0.00,45.60,Mia Thompson,Harbor Dock,Credit Card,Sunny
WSR-2026-1539,2026-07-19,July,Sunday,Summer,Member,Tandem Kayak,2 Hours,1,62.40,Premium Life Jacket,7.00,10.41,58.99,Grace Lee,Resort Pier,Cash,Sunny
WSR-2026-1540,2026-07-19,July,Sunday,Summer,Walk-in,Fishing Kayak,2 Hours,1,60.00,None,0.00,3.00,57.00,Mia Thompson,Harbor Dock,Debit Card,Sunny
WSR-2026-1541,2026-07-19,July,Sunday,Summer,Walk-in,Stand-Up Paddle Board,2 Hours,1,50.40,Waterproof Speaker,12.00,0.00,62.40,Diego Ramirez,Beachfront Hut,Credit Card,Sunny
WSR-2026-1542,2026-07-19,July,Sunday,Summer,Walk-in,Bodyboard,2 Hours,1,26.40,None,0.00,0.00,26.40,Isaac Patel,Lagoon Launch,Debit Card,Sunny
WSR-2026-1543,2026-07-19,July,Sunday,Summer,Resort Guest,Surfboard,2 Hours,1,43.20,None,0.00,0.00,43.20,Grace Lee,Lagoon Launch,Credit Card,Sunny
WSR-2026-1544,2026-07-19,July,Sunday,Summer,Online Booking,Single Kayak,2 Hours,1,45.60,Phone Pouch,5.00,0.00,50.60,Hannah Brooks,Resort Pier,Debit Card,Sunny
WSR-2026-1545,2026-07-19,July,Sunday,Summer,Walk-in,Surfboard,2 Hours,1,43.20,Cooler Rental,10.00,0.00,53.20,Ava Martinez,Lagoon Launch,Debit Card,Sunny
WSR-2026-1546,2026-07-19,July,Sunday,Summer,Group/Event,Hydro Bike,1 Hour,1,36.00,Phone Pouch,5.00,2.05,38.95,Diego Ramirez,Harbor Dock,Cash,Cloudy
WSR-2026-1547,2026-07-19,July,Sunday,Summer,Member,Wetsuit Rental,2 Hours,1,19.20,Phone Pouch,5.00,2.42,21.78,Chloe Nguyen,Beachfront Hut,Mobile Pay,Sunny
WSR-2026-1548,2026-07-19,July,Sunday,Summer,Walk-in,Surfboard,1 Hour,1,26.40,Dry Bag,6.00,0.00,32.40,Mia Thompson,Resort Pier,Debit Card,Sunny
WSR-2026-1549,2026-07-19,July,Sunday,Summer,Online Booking,Hydro Bike,Full Day,1,124.80,Premium Life Jacket,7.00,0.00,131.80,Emma Wilson,Harbor Dock,Cash,Sunny
WSR-2026-1550,2026-07-19,July,Sunday,Summer,Walk-in,Tandem Kayak,1 Hour,1,40.80,None,0.00,0.00,40.80,Ben Carter,Harbor Dock,Credit Card,Sunny
WSR-2026-1551,2026-07-19,July,Sunday,Summer,Walk-in,Stand-Up Paddle Board,2 Hours,1,50.40,Waterproof Speaker,12.00,0.00,62.40,Grace Lee,Resort Pier,Mobile Pay,Sunny
WSR-2026-1552,2026-07-19,July,Sunday,Summer,Online Booking,Bodyboard,1 Hour,1,16.80,GoPro Mount,8.00,0.00,24.80,Diego Ramirez,Harbor Dock,Credit Card,Windy
WSR-2026-1553,2026-07-19,July,Sunday,Summer,Group/Event,Tandem Kayak,2 Hours,1,62.40,Phone Pouch,5.00,6.74,60.66,Mia Thompson,Resort Pier,Debit Card,Sunny
